ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TARGET_DTC
1953.1,70.4,42.6,93.4,35.33,-0.16,0.32,23.8,None
2116.8,76.7,36.5,90.5,8.47,-1.65,-0.65,21.3,P0101
1095.2,36.3,30.8,93.1,19.32,1.34,-1.0,18.8,None
2041.3,68.3,18.8,88.2,36.32,0.1,-0.94,11.3,None
930.0,36.9,80.3,95.1,16.86,-1.6,-0.54,20.4,P2463
2800.2,98.0,31.2,94.9,50.74,-1.31,-0.11,16.9,None
2287.5,79.6,28.4,88.2,40.84,-0.41,0.99,15.8,None
960.3,32.4,44.3,91.7,16.91,0.58,0.08,27.7,None
2121.6,77.7,29.1,94.7,38.57,-1.0,0.5,18.9,None
1237.7,46.2,53.4,89.2,5.12,-1.32,0.12,26.4,P0101
2506.5,86.0,26.1,94.6,45.49,0.89,-0.1,18.1,None
1189.4,44.6,53.7,92.6,21.39,0.48,0.11,29.6,None
1666.2,54.5,22.1,94.6,29.57,-1.33,-0.52,14.3,None
2937.7,104.9,25.7,93.7,52.49,0.53,0.66,14.1,None
2331.4,80.9,52.8,90.2,42.16,-0.0,0.47,30.7,None
3184.4,114.5,16.5,93.3,57.21,-1.84,0.59,15.4,None
970.3,32.4,21.2,94.9,17.94,0.15,0.67,17.1,None
1530.4,53.0,41.8,94.6,27.68,1.2,0.8,23.3,None
1894.2,66.7,45.2,89.2,33.79,-1.55,0.11,26.1,None
1544.6,55.2,45.5,124.5,28.05,0.74,-0.27,25.6,P0117
2252.1,81.3,51.4,92.5,40.23,1.29,0.58,25.5,None
3152.5,110.6,22.2,88.4,57.13,-1.79,0.66,16.0,None
2967.4,103.0,25.6,122.9,53.4,1.26,0.63,19.4,P0117
1454.0,54.7,49.0,89.9,5.96,-0.27,-0.85,28.6,P0101
1338.0,46.9,24.8,93.9,24.22,19.49,17.23,18.9,P0171
2264.9,75.8,21.9,91.0,41.11,-1.76,-0.2,14.3,None
1323.2,42.2,48.1,91.9,23.65,0.53,0.51,28.3,None
3158.2,111.0,40.2,92.5,57.29,-0.67,-0.0,22.3,None
2258.1,78.6,42.6,90.7,40.97,0.56,-0.54,24.9,None
1517.8,49.7,50.2,125.5,27.21,1.83,-0.48,30.0,P0117
3164.0,112.1,50.4,94.5,56.91,1.38,0.03,30.6,None
2979.1,104.9,19.5,90.7,53.7,1.89,0.52,15.8,None
2541.0,92.9,49.2,94.9,45.67,-0.45,0.22,25.3,None
2585.4,95.2,22.3,92.2,46.91,0.4,-0.85,12.7,None
1809.9,61.3,16.7,95.4,32.56,1.91,0.34,12.8,None
1802.8,58.8,51.1,96.0,7.21,0.95,-0.94,27.1,P0101
831.9,28.8,17.9,92.3,15.03,0.78,0.11,10.1,None
2539.2,93.1,26.7,93.7,46.0,1.07,0.73,15.5,None
1101.1,39.4,20.4,90.9,19.32,0.81,0.27,14.1,None
1897.2,67.5,17.2,88.1,34.42,-1.17,-0.78,11.3,None
2569.5,87.0,44.6,93.6,45.78,0.31,0.32,27.6,None
1434.8,45.4,38.9,91.3,25.87,1.89,-0.21,25.4,None
1903.1,66.8,30.2,91.9,33.99,-0.47,-0.75,18.3,None
1449.7,50.3,33.2,94.8,26.47,-0.55,-0.4,22.7,None
1697.3,55.6,54.2,92.5,30.99,0.52,-0.31,28.4,None
2509.7,88.1,50.1,91.2,45.3,-0.89,0.12,29.0,None
1991.9,45.0,91.3,89.5,36.08,-0.35,0.98,29.4,P2463
1580.0,53.5,53.2,92.2,28.11,17.76,19.76,26.3,P0171
2757.1,92.8,24.3,95.6,49.99,0.15,0.15,18.5,None
1191.2,43.0,42.2,94.9,21.29,0.44,0.37,26.7,None
977.1,36.6,33.3,114.3,17.26,-0.45,0.93,23.1,P0117
2391.8,83.8,25.3,92.7,43.52,-1.16,-0.51,16.1,None
1010.5,28.0,71.6,93.1,16.39,1.58,-0.19,24.0,P0300
2436.5,89.4,49.3,90.2,43.88,1.98,-0.94,28.2,None
955.2,36.7,51.2,119.8,16.79,1.87,-0.42,28.3,P0117
3060.2,109.8,48.8,89.5,55.55,1.68,-0.18,27.0,None
2719.1,95.0,32.8,88.6,49.26,-0.83,-0.88,21.7,None
1425.1,48.0,46.1,93.5,25.79,0.88,-0.01,23.8,None
3027.7,105.7,16.4,90.4,54.88,-0.59,-0.27,14.9,None
2752.8,101.2,39.1,95.8,49.23,-1.11,-0.41,25.2,None
2100.0,45.0,88.1,90.0,41.62,-1.25,0.16,21.3,P2463
2965.4,103.9,52.4,91.0,53.5,-0.3,-0.03,28.3,None
770.2,24.3,50.2,91.0,13.91,-1.88,-0.82,24.9,None
2005.8,67.2,53.8,95.0,36.25,0.84,0.55,27.2,None
1858.8,67.2,36.0,94.7,33.47,0.33,-0.48,24.3,None
2329.9,78.3,30.2,95.5,41.79,0.24,-0.89,18.6,None
1311.8,49.2,53.8,93.9,23.99,0.12,-0.02,31.3,None
1395.4,52.4,20.1,88.2,25.47,1.98,-0.45,16.0,None
3147.1,114.0,41.5,91.6,56.9,1.43,-0.12,26.3,None
2616.3,93.6,19.8,88.5,47.28,20.77,19.67,16.1,P0171
2204.6,72.9,45.5,93.0,39.41,-1.68,0.68,24.2,None
2563.4,91.2,34.3,92.8,46.6,1.51,0.5,23.5,None
776.7,32.1,47.2,89.0,13.85,-1.16,-0.14,24.5,None
1776.1,63.2,35.4,92.9,7.1,-1.79,-0.85,23.5,P0101
2100.0,45.0,94.4,91.5,51.09,-0.93,-0.92,19.8,P2463
2752.2,93.0,37.1,95.0,49.04,-0.4,0.41,19.6,None
1558.3,56.5,73.9,89.1,31.28,-1.17,0.78,27.2,P0300
851.2,28.5,32.8,95.1,15.24,0.61,-0.1,22.3,None
2601.6,93.7,27.4,93.3,46.85,-0.97,0.47,16.1,None
2679.9,98.2,33.5,90.8,10.57,1.31,0.23,22.5,P0101
1252.6,39.0,24.4,90.7,22.61,-0.39,0.69,18.4,None
1325.2,56.5,80.7,94.6,27.15,1.42,0.08,19.6,P0300
1745.2,58.8,17.4,120.9,31.65,1.68,0.04,11.8,P0117
1109.1,37.2,35.2,89.7,19.79,0.3,-0.99,20.4,None
2735.8,99.5,17.3,90.5,48.99,1.86,-0.27,10.6,None
2850.8,100.8,28.4,90.9,51.33,-0.29,0.85,18.5,None
2666.4,88.8,46.6,94.1,10.81,1.72,0.05,27.8,P0101
1776.4,62.8,66.4,88.3,30.38,1.0,-0.83,26.0,P0300
2226.4,78.9,37.3,91.7,40.53,22.98,12.46,22.5,P0171
1351.0,47.0,25.6,95.5,24.63,-1.26,-0.35,17.5,None
902.2,27.0,44.9,88.7,16.71,-0.08,-0.53,25.0,None
1503.6,51.7,34.0,94.4,27.09,-1.43,0.75,18.6,None
2772.7,98.8,41.2,92.3,49.51,1.22,-0.54,24.5,None
2363.2,81.6,43.9,91.0,42.66,-1.14,-0.82,24.0,None
2308.0,76.2,31.3,95.3,41.72,1.01,0.35,18.3,None
2553.2,87.6,54.0,95.8,46.15,23.39,12.15,28.8,P0171
1931.5,68.6,36.5,95.6,34.61,-1.22,-0.53,18.9,None
2332.7,84.3,37.8,90.8,41.68,-0.82,0.2,20.2,None
2247.7,83.4,39.9,127.9,40.49,-1.39,0.34,23.8,P0117
2072.9,68.1,17.6,91.6,37.01,0.28,0.61,13.8,None
2592.6,92.3,48.1,92.4,46.59,-1.49,0.62,25.0,None
3196.7,116.1,49.7,88.4,12.82,0.48,0.95,26.1,P0101
2617.2,88.6,21.0,91.1,47.58,18.67,17.58,14.0,P0171
3175.6,115.9,49.1,92.7,56.72,-0.06,-0.8,24.3,None
2625.5,89.8,20.4,93.2,10.47,-1.62,-0.31,15.3,P0101
1015.8,40.0,48.3,89.9,17.95,1.75,0.3,26.4,None
2100.0,45.0,90.7,90.8,46.21,-0.44,0.26,15.9,P2463
2519.4,83.6,39.0,88.7,45.05,1.23,0.01,23.4,None
2981.5,107.4,29.4,127.1,53.88,-0.92,-0.81,18.5,P0117
1505.3,49.5,37.8,90.0,26.67,-1.01,-0.14,19.2,None
811.9,30.0,44.3,93.4,15.11,0.54,-0.48,28.0,None
2774.1,100.7,38.9,88.7,50.24,1.18,-0.24,25.0,None
2590.5,94.1,42.4,89.3,46.76,-0.56,-0.87,23.7,None
2480.8,91.7,37.4,92.4,44.35,-0.95,-0.14,20.9,None
2198.2,72.8,41.3,88.2,8.64,0.0,0.37,25.6,P0101
2205.5,75.7,15.9,92.0,39.53,1.08,0.55,10.5,None
2349.8,81.3,37.6,88.1,41.88,-0.58,-0.68,19.2,None
2760.9,98.5,40.0,90.5,11.13,-1.32,-0.2,21.7,P0101
1450.0,52.5,51.7,93.0,26.43,-0.18,-0.86,28.7,None
2059.8,74.8,39.6,92.8,36.99,1.13,0.91,21.1,None
2092.3,68.9,27.5,93.5,37.78,-0.15,-0.84,16.7,None
2254.2,81.1,37.6,89.3,9.17,0.18,0.62,23.8,P0101
2484.4,88.2,15.3,91.0,45.06,1.5,0.16,10.7,None
1191.9,40.1,25.5,92.1,21.16,-2.0,-0.36,16.2,None
1787.4,58.8,24.6,88.9,31.88,-1.76,0.16,14.9,None
1644.8,60.8,39.2,95.1,29.27,0.59,0.27,24.6,None
1855.4,64.0,29.9,113.8,33.12,1.04,0.21,17.9,P0117
948.1,30.8,86.0,89.9,16.6,-1.7,-0.84,21.8,P2463
1005.5,30.7,37.5,89.8,17.9,1.86,0.04,22.2,None
3151.8,105.8,52.3,89.0,57.05,-1.4,-0.99,27.7,None
1403.4,47.0,27.4,89.6,25.64,-1.84,-0.99,19.2,None
3071.0,111.3,16.7,93.2,55.63,1.33,0.39,12.5,None
2501.1,92.5,17.0,91.9,44.99,-1.46,-0.66,15.3,None
766.2,26.3,27.8,93.7,3.22,-0.28,-0.54,15.9,P0101
912.8,29.1,47.3,91.5,3.75,-0.8,-0.82,26.3,P0101
3039.8,106.4,34.1,92.0,55.15,0.64,-0.88,21.4,None
2296.1,82.8,28.8,91.7,41.5,1.12,-0.6,19.4,None
811.9,23.7,33.2,91.7,14.64,-0.54,-0.75,20.4,None
2754.5,93.7,82.9,93.4,47.87,1.84,-0.31,25.6,P0300
1805.5,67.7,15.2,91.4,32.27,-1.22,0.25,14.6,None
961.8,29.3,15.2,118.9,17.13,-1.15,0.96,11.6,P0117
1900.9,69.1,20.6,92.5,34.42,-1.18,0.23,16.9,None
1003.6,31.4,53.0,90.8,18.02,0.81,-0.99,31.3,None
2268.8,81.2,25.7,91.5,40.8,1.87,1.0,15.0,None
2077.0,71.7,46.7,125.8,37.23,0.09,0.64,28.4,P0117
1773.1,60.1,64.6,91.2,31.99,1.54,0.3,20.9,P0300
1087.0,34.8,27.3,90.0,19.26,1.18,0.22,16.6,None
1246.8,46.5,50.9,89.8,22.08,-0.68,-0.51,25.9,None
2008.3,66.5,29.2,93.6,36.43,-0.13,-0.82,16.3,None
1161.5,40.0,37.7,116.1,20.66,0.16,0.78,23.9,P0117
2949.6,99.8,47.9,92.6,52.92,0.37,-0.63,29.6,None
2566.2,85.3,41.6,92.9,46.64,-1.84,-0.94,26.0,None
2616.4,94.8,74.3,92.9,50.56,1.66,0.09,16.6,P0300
1493.2,49.2,18.7,92.0,26.67,24.2,12.85,16.4,P0171
2100.0,45.0,89.4,92.9,42.02,1.5,-0.08,26.6,P2463
2100.0,45.0,77.9,91.1,56.33,-1.94,-0.54,12.5,P2463
1885.8,65.1,30.5,93.6,33.76,20.88,18.55,18.8,P0171
2533.2,86.0,22.8,89.7,45.25,0.66,-0.86,15.7,None
2674.1,96.9,16.2,92.4,47.89,0.79,0.83,15.3,None
1978.7,68.8,16.4,95.2,35.36,-0.31,-0.33,9.5,None
1270.8,45.9,24.0,94.5,22.75,-0.59,0.32,17.4,None
929.0,37.3,24.2,94.3,16.59,-1.75,-0.56,14.5,None
2131.0,72.5,19.5,91.6,37.9,-0.14,0.9,10.9,None
1615.9,54.3,48.7,92.5,28.8,1.7,-0.12,28.9,None
2719.9,98.0,16.4,91.4,49.34,-1.05,0.22,11.4,None
779.6,26.2,35.5,94.9,13.66,1.65,0.15,18.7,None
2931.6,98.0,52.6,91.4,52.38,0.72,-0.59,27.5,None
1573.5,51.8,50.8,95.0,28.78,-0.19,0.07,25.3,None
1172.1,43.7,87.0,88.1,21.5,1.78,0.03,18.6,P2463
1885.9,69.9,40.9,126.6,34.16,0.29,0.24,24.1,P0117
872.5,31.1,27.3,88.6,15.73,1.83,-0.5,20.1,None
2116.4,77.6,33.4,90.5,38.56,1.54,-0.92,21.6,None
920.4,31.1,21.2,89.0,16.57,0.03,-0.69,13.6,None
1483.2,50.8,44.4,94.0,27.11,-0.37,0.51,24.7,None
1891.0,69.7,24.3,94.4,34.02,1.13,-0.73,17.8,None
3162.9,105.8,24.1,93.6,56.71,-1.24,-0.68,16.7,None
1315.8,42.3,27.0,93.0,23.52,-0.19,-0.58,17.4,None
2269.5,79.1,20.3,114.5,40.53,0.68,-0.92,13.9,P0117
3002.1,101.9,20.2,89.5,53.65,0.12,-0.04,16.4,None
2431.9,87.3,20.1,94.8,44.2,1.21,0.2,15.5,None
1317.1,48.5,21.8,90.6,24.09,-1.84,0.44,17.2,None
2001.6,73.2,24.7,90.5,8.07,0.35,0.03,16.6,P0101
2025.3,72.5,47.2,91.5,36.73,-0.55,0.17,25.4,None
3170.9,114.8,15.6,95.7,56.81,-1.88,0.99,14.0,None
3028.6,104.4,39.1,94.8,55.0,1.66,-0.64,20.4,None
1876.8,70.2,42.9,94.8,34.1,1.43,0.06,27.5,None
1874.7,63.2,28.2,127.5,33.58,-0.88,-0.3,18.3,P0117
1676.6,61.5,29.0,89.6,30.38,1.86,-0.63,19.5,None
1669.0,60.9,41.2,92.3,29.7,0.87,0.43,26.2,None
2431.0,83.4,21.3,93.2,43.65,1.2,0.99,13.2,None
861.9,33.0,23.8,95.6,15.46,-0.36,-0.49,14.6,None
1074.4,40.7,27.2,89.1,19.63,0.27,-0.09,18.4,None
2865.1,99.8,21.4,89.0,51.51,1.21,-0.41,12.6,None
1910.8,69.7,44.8,94.0,34.1,1.44,0.59,27.5,None
1388.9,48.5,48.0,93.8,5.69,-1.63,-0.03,29.0,P0101
2884.7,100.1,18.4,90.2,51.65,-1.55,0.89,15.2,None
2213.2,78.8,33.7,94.8,39.49,1.66,-0.73,20.1,None
2474.9,88.4,57.9,95.6,42.99,0.05,0.89,14.0,P0300
1037.3,31.7,49.2,93.0,18.44,-0.54,-0.25,27.0,None
966.5,36.6,43.1,89.9,17.63,1.45,-0.53,25.7,None
1933.4,62.7,27.0,94.0,35.24,-0.43,0.01,14.4,None
2610.8,87.6,52.9,92.0,46.59,0.19,0.7,30.2,None
2100.1,75.4,17.0,90.8,38.29,-0.59,0.18,10.1,None
1035.4,42.3,84.5,93.7,22.35,-1.57,-0.59,23.1,P0300
2634.2,88.3,18.3,120.5,47.45,-1.11,0.67,16.1,P0117
3172.9,115.9,23.7,121.0,56.73,0.39,-0.91,15.8,P0117
934.4,37.2,39.5,93.9,17.24,-1.24,0.65,25.8,None
1573.5,52.5,48.0,88.1,27.87,1.29,-0.73,26.5,None
1999.5,73.2,49.2,90.8,36.04,0.97,0.32,25.0,None
1189.3,41.1,24.1,93.4,21.68,1.27,-0.68,18.4,None
3171.9,106.8,32.5,90.5,56.59,23.18,15.48,18.1,P0171
1721.8,62.0,38.0,90.9,31.01,0.86,-0.67,20.2,None
1632.6,52.7,39.9,91.5,29.39,-1.93,0.38,20.2,None
1344.1,45.9,33.9,91.9,24.66,-0.7,0.17,21.7,None
1623.9,58.8,31.7,93.8,29.0,-1.22,0.15,19.3,None
1519.4,45.0,83.4,90.1,27.56,-0.39,-0.51,20.2,P2463
2493.7,92.2,34.3,90.0,44.92,-0.64,0.65,21.9,None
753.7,24.5,46.4,116.8,13.12,0.47,0.44,23.9,P0117
2852.0,103.0,54.0,92.2,50.85,-1.16,0.39,29.9,None
1732.6,45.0,77.3,95.6,31.12,-1.17,-0.74,22.5,P2463
1194.0,39.8,18.6,91.6,21.64,0.98,0.56,13.3,None
982.6,30.7,53.7,89.1,17.64,0.21,-0.34,32.2,None
2781.7,98.0,23.2,91.4,49.83,-1.0,0.41,16.5,None
826.5,31.3,51.0,93.3,14.45,0.95,0.85,30.7,None
2110.1,78.1,25.9,94.4,38.32,0.18,0.42,17.3,None
2524.7,87.2,19.5,93.5,45.6,22.02,15.23,15.6,P0171
1284.1,40.0,39.1,123.9,23.37,-0.58,0.59,22.9,P0117
2229.0,80.9,46.7,89.8,40.1,0.98,-0.88,28.0,None
1753.1,66.4,27.4,123.9,31.55,-0.28,-0.74,16.4,P0117
807.4,32.7,66.7,94.2,17.29,-1.17,0.31,22.3,P0300
2846.8,100.7,25.9,95.3,51.1,16.73,13.82,19.4,P0171
2000.5,68.5,41.6,88.0,36.05,1.52,-0.76,23.7,None
3140.3,106.0,50.1,88.1,56.07,1.52,0.36,24.9,None
1309.4,48.5,35.6,90.8,23.58,-1.85,-0.02,18.2,None
2204.3,78.0,23.5,92.1,40.07,-0.87,-0.68,14.7,None
2100.0,45.0,92.7,94.8,55.03,0.24,-0.68,23.4,P2463
1088.5,35.4,41.7,112.5,19.83,-1.25,0.39,25.6,P0117
3010.5,102.9,46.9,119.3,53.89,-0.48,0.13,24.0,P0117
1866.2,66.1,31.8,89.1,34.07,18.36,16.77,19.2,P0171
1092.0,33.4,35.8,90.8,19.59,0.71,-0.08,23.3,None
977.0,29.6,76.6,94.5,17.94,1.8,0.52,17.8,P2463
1788.4,61.9,48.9,93.3,32.65,1.59,-0.71,28.5,None
1268.4,41.6,23.5,126.1,22.34,0.76,-0.22,12.9,P0117
1226.2,46.2,34.5,88.7,22.2,-0.55,0.55,23.1,None
1288.5,49.3,21.9,93.4,23.02,0.86,0.77,16.9,None
930.4,31.5,46.6,91.6,17.07,0.71,0.13,28.3,None
2304.5,80.0,24.5,92.0,41.88,1.66,0.58,13.3,None
1332.3,50.8,30.8,91.3,5.33,-1.93,0.9,22.0,P0101
3127.2,105.0,48.8,93.6,56.7,0.5,-0.43,26.6,None
1260.4,42.3,17.7,88.7,22.42,-1.46,0.48,14.6,None
2320.1,79.3,49.9,92.3,41.75,-0.03,0.36,28.3,None
2563.4,94.6,32.0,94.3,46.45,-0.17,0.38,22.0,None
884.1,34.1,34.2,120.3,16.28,-1.46,-0.11,18.5,P0117
1332.5,42.0,52.5,88.1,24.2,0.24,0.23,29.8,None
1525.9,55.6,37.1,93.1,27.44,1.25,0.15,24.4,None
2865.9,96.6,21.1,90.5,51.38,-1.07,-0.46,13.7,None
2805.6,101.0,49.9,90.6,50.7,-1.93,-0.95,26.3,None
3298.8,107.0,43.4,92.4,57.69,-1.91,-0.42,12.4,P0300
987.9,30.6,28.0,88.1,18.21,0.24,-0.18,17.4,None
908.1,27.0,44.4,92.4,3.78,-1.25,0.95,25.8,P0101
1561.5,53.7,20.8,88.9,28.26,-0.54,-0.67,11.8,None
3199.4,113.7,40.7,95.9,57.85,0.19,0.59,25.7,None
2336.9,83.6,48.1,88.0,42.29,-1.91,-0.04,25.5,None
3031.0,110.7,28.6,95.1,12.19,0.9,-0.69,15.9,P0101
2931.4,104.8,15.2,90.1,52.68,-0.05,-0.42,14.0,None
1055.6,38.4,47.5,94.6,18.55,-0.53,-0.15,26.6,None
2745.9,94.9,43.5,91.3,49.3,-0.46,0.21,27.7,None
816.4,32.2,23.3,90.6,14.67,1.22,0.96,17.8,None
1191.5,44.8,38.2,88.1,21.82,0.96,0.24,21.2,None
1057.2,39.2,19.9,95.5,19.46,-1.96,-0.66,12.8,None
3186.9,108.5,39.9,88.3,56.92,-0.0,0.27,22.0,None
2557.6,88.1,45.6,94.1,10.19,0.29,-0.74,23.8,P0101
2350.9,80.5,21.7,120.1,42.03,-1.84,0.55,12.6,P0117
753.5,29.8,19.9,88.5,13.26,-1.68,0.04,15.9,None
1079.9,38.9,26.8,94.2,19.79,-1.53,0.39,17.5,None
1369.0,44.5,53.5,95.9,25.0,19.43,12.13,30.9,P0171
1821.4,67.0,40.8,95.0,32.57,-0.37,0.66,25.4,None
2287.6,78.0,23.3,91.6,41.06,-0.42,-0.73,16.6,None
1245.2,44.4,36.9,92.3,22.62,1.2,-0.29,22.8,None
3097.1,105.3,39.4,93.1,55.43,-0.94,0.97,20.7,None
1861.3,65.2,26.3,93.8,33.15,16.04,15.94,18.9,P0171
1652.1,62.6,36.9,88.7,29.69,-0.06,0.62,22.4,None
2019.9,74.0,22.4,92.2,36.09,0.64,0.67,16.6,None
2763.8,95.1,34.3,92.0,49.31,1.04,-0.63,21.5,None
1013.9,39.8,26.5,94.8,18.35,1.26,-0.37,14.2,None
672.4,29.4,77.7,95.1,16.32,-1.29,0.81,30.3,P0300
1982.4,68.0,33.3,95.8,35.25,-1.12,-0.78,17.7,None
2891.2,99.1,19.2,92.9,52.28,0.36,-0.42,16.3,None
1410.4,47.5,46.2,90.0,25.75,0.38,-0.47,25.9,None
2977.1,107.1,18.6,94.7,53.28,16.86,18.63,14.1,P0171
3143.0,107.5,47.3,95.0,56.17,1.77,-0.34,23.5,None
2288.0,75.6,46.3,93.3,40.88,1.5,0.61,28.5,None
2016.1,70.5,32.0,95.1,35.83,-1.67,0.69,18.0,None
2100.0,45.0,81.9,94.6,53.47,-0.21,-0.83,26.9,P2463
2100.0,45.0,81.2,91.6,55.96,1.22,-0.34,10.7,P2463
2361.0,89.0,54.6,91.1,43.11,1.84,0.29,16.2,P0300
2203.5,76.6,23.9,91.0,39.74,0.02,0.05,17.2,None
2849.6,102.9,41.1,93.6,51.46,-0.97,-0.24,24.6,None
3197.5,108.9,40.1,95.1,57.19,0.98,-0.83,23.0,None
1552.0,59.0,32.6,118.5,27.72,-0.4,0.69,20.1,P0117
1894.6,66.5,20.7,95.6,33.96,-0.81,-0.16,15.7,None
1604.2,56.5,42.7,112.7,28.76,-1.52,0.55,23.9,P0117
987.9,37.0,25.3,88.7,18.18,17.93,15.91,19.3,P0171
1664.7,61.1,31.4,90.4,30.39,1.58,0.24,16.3,None
3066.4,107.6,46.6,89.1,12.2,0.96,-0.33,28.2,P0101
3036.1,103.4,42.9,91.9,12.31,1.79,0.16,26.0,P0101
2522.7,83.5,22.2,90.1,45.26,1.2,-0.71,14.3,None
2789.5,99.8,36.3,88.3,49.92,-0.32,-0.71,21.9,None
717.9,36.4,77.0,91.7,18.51,-0.18,0.06,20.2,P0300
2792.6,92.8,43.8,112.0,49.83,1.79,0.7,27.6,P0117
2603.7,92.5,16.0,92.9,46.49,0.98,-0.74,14.9,None
3162.3,108.4,27.6,89.2,12.45,-0.79,-0.89,20.3,P0101
1076.0,40.1,20.7,95.7,4.3,-1.4,-0.29,12.9,P0101
3093.5,110.8,27.1,118.1,55.87,-0.36,0.58,19.2,P0117
1333.0,42.6,43.7,92.1,23.57,1.74,-0.53,23.4,None
3144.7,110.8,49.9,92.4,56.98,1.29,0.7,27.5,None
2699.1,94.6,78.1,92.2,50.13,-0.4,-0.43,20.3,P0300
2546.4,87.3,52.5,89.4,45.5,0.95,-0.55,30.1,None
1896.8,63.9,47.6,94.7,34.32,-0.66,-0.63,24.5,None
2100.0,45.0,87.4,93.7,45.31,1.03,-0.59,26.5,P2463
3017.2,101.3,52.7,89.3,54.4,1.77,-0.25,29.2,None
1593.7,54.0,45.6,91.4,28.57,-1.04,0.48,25.2,None
1821.3,67.0,18.0,88.2,33.1,21.19,16.01,16.0,P0171
1100.1,41.3,76.2,91.2,19.85,-0.06,-0.68,13.1,P2463
1416.8,46.3,20.5,92.4,25.96,-1.47,0.65,14.5,None
1973.9,72.6,18.8,88.3,35.76,0.38,0.14,13.1,None
2100.0,45.0,82.4,91.0,56.74,-0.95,0.09,18.0,P2463
2100.0,45.0,84.2,91.0,53.1,1.3,0.29,10.7,P2463
2100.0,45.0,76.4,95.6,42.79,1.05,-0.6,26.7,P2463
2109.1,77.3,49.4,89.4,37.81,1.15,0.26,26.1,None
1352.4,46.2,16.4,93.7,23.98,-1.69,1.0,15.0,None
1642.5,54.6,23.0,90.9,29.75,-0.23,-0.06,12.7,None
1853.4,45.0,91.4,95.2,33.18,1.66,-0.39,12.4,P2463
2659.0,97.0,33.6,92.1,47.47,-1.08,-0.58,21.5,None
2100.0,45.0,93.9,93.4,54.3,1.12,0.42,16.5,P2463
2631.5,90.1,20.4,93.9,47.02,1.05,0.15,12.9,None
2369.3,85.1,25.8,93.5,42.81,-1.36,0.73,13.8,None
1984.8,61.3,62.7,88.5,33.87,-1.25,-0.45,15.6,P0300
881.8,34.4,77.8,88.8,15.44,-0.9,0.55,22.3,P2463
1675.2,60.1,29.8,125.5,30.18,-2.0,-0.14,18.6,P0117
2223.9,76.8,43.5,88.2,40.22,1.84,-0.81,22.3,None
2452.8,89.6,34.8,93.8,9.63,-1.74,0.43,18.9,P0101
2100.0,45.0,75.3,88.4,56.42,-0.55,-0.89,15.9,P2463
2638.2,92.3,39.9,92.9,10.38,0.7,-0.04,21.4,P0101
2186.9,76.1,47.9,95.2,38.97,-0.01,-0.45,29.1,None
2283.3,75.7,33.7,88.8,41.35,-1.67,0.27,21.0,None
1495.7,53.8,28.5,88.2,27.07,-1.27,0.69,15.4,None
826.1,28.6,49.2,90.9,14.61,-0.98,0.35,27.6,None
1417.6,50.2,37.1,90.4,25.72,-0.85,0.32,19.4,None
2934.2,100.3,46.7,88.5,52.92,0.8,-0.7,23.8,None
2100.0,45.0,94.7,92.7,41.27,1.57,0.44,27.8,P2463
1939.2,64.3,41.5,88.4,35.19,1.26,-0.57,25.0,None
2481.3,89.4,17.0,90.0,44.44,0.83,-0.4,10.7,None
873.6,34.5,43.4,117.2,15.36,-1.64,0.44,27.7,P0117
1578.9,50.6,36.3,91.9,28.7,-0.44,1.0,23.9,None
2537.8,85.2,48.6,93.4,45.53,20.66,15.39,28.1,P0171
1343.9,44.1,38.8,113.1,24.25,-0.88,0.83,23.1,P0117
814.2,29.5,17.4,90.2,14.34,1.29,-0.24,15.0,None
1348.3,39.8,53.4,92.5,21.08,-0.53,-0.67,17.7,P0300
2100.0,45.0,80.0,89.7,57.59,0.73,0.89,21.5,P2463
3147.4,106.0,18.1,93.8,56.33,1.92,-0.5,13.1,None
2919.9,103.5,30.2,94.4,52.48,-0.37,-0.97,17.0,None
2614.7,88.0,31.2,91.4,46.7,1.66,-0.93,18.9,None
1913.6,63.1,27.6,121.3,34.37,-1.82,-0.92,15.4,P0117
2748.8,94.5,54.1,93.1,49.06,-0.58,0.85,28.3,None
1798.2,45.0,89.8,94.7,32.37,1.81,-0.11,29.7,P2463
2932.0,103.7,40.9,90.1,53.28,-0.86,-0.62,24.0,None
1713.3,45.0,93.3,94.2,31.15,-1.48,0.77,18.7,P2463
2219.0,77.0,44.6,91.5,40.36,-1.84,0.21,24.2,None
2071.8,68.1,45.7,93.8,37.48,1.91,0.54,25.5,None
3000.6,109.6,31.9,90.9,53.58,0.41,-0.3,17.1,None
763.7,29.4,30.3,90.1,13.65,1.79,-0.99,16.0,None
1246.4,44.0,89.1,88.2,22.58,-1.14,-0.53,20.4,P2463
1084.6,42.9,54.7,95.3,19.93,-1.94,0.05,31.3,None
1689.6,54.8,18.7,91.8,30.74,0.25,-0.26,12.7,None
867.0,26.8,42.2,94.8,15.88,-0.86,-0.83,24.6,None
3021.7,104.8,43.6,91.5,53.89,-1.83,0.62,24.3,None
2405.8,86.1,29.7,94.7,43.7,0.5,0.79,16.6,None
2981.7,101.2,45.9,92.3,53.42,18.46,15.84,27.6,P0171
2819.7,101.9,53.5,123.1,50.46,-0.34,-0.14,29.1,P0117
