CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Maruti Suzuki Swift,2023,3485.1,137.3,29.6,87.1,10.57,-1.83,1.88,23.2,P0101
Mahindra XUV700,2019,1617.9,56.0,54.1,88.1,30.84,-2.22,-2.0,40.8,None
Hyundai Tucson,2017,1649.6,53.5,57.1,96.0,31.0,-3.44,-1.96,37.9,None
BMW X5,2017,2184.9,92.2,25.0,88.1,40.89,2.7,-2.18,19.2,None
Maruti Suzuki Swift,2023,2629.6,108.3,24.8,85.6,49.41,-0.7,-0.63,19.7,None
Maruti Suzuki Dzire,2022,3416.7,119.9,51.2,89.4,64.73,-3.27,0.18,28.3,None
Toyota Fortuner,2020,2863.1,107.4,53.2,93.5,54.33,-3.14,1.42,39.6,None
Tata Tigor,2024,1008.3,45.4,52.2,97.3,19.73,3.96,-2.42,38.3,None
Honda Amaze,2024,2374.7,82.8,36.5,94.5,45.54,3.33,-1.4,30.8,None
MG Astor,2018,3426.5,131.1,41.0,97.9,65.66,1.4,0.77,25.4,None
Mahindra XUV700,2024,893.7,33.5,22.4,92.2,17.15,-3.85,0.6,20.9,None
Audi Q5,2018,3247.6,115.7,45.2,96.3,61.5,19.94,23.32,35.6,P0171
Renault Kiger,2019,724.3,34.1,33.9,97.1,13.85,-1.45,-2.21,28.6,None
Maruti Suzuki Baleno,2021,2721.7,100.7,59.6,125.9,50.95,2.76,0.07,33.0,P0117
MG Hector,2016,3324.1,119.8,38.4,92.7,63.26,24.03,21.84,28.0,P0171
Mahindra Marazzo,2018,1658.2,61.6,18.9,93.4,31.25,1.18,-1.65,13.4,None
Tata Nexon,2018,3408.9,134.9,28.5,92.9,65.43,1.4,0.57,18.2,None
Hyundai Alcazar,2017,3228.4,122.6,51.5,95.0,62.04,-3.11,2.28,34.9,None
Mahindra Marazzo,2017,1471.8,65.6,46.8,90.2,28.72,-2.34,0.71,38.3,None
Toyota Innova Hycross,2021,2217.9,60.7,80.5,92.4,34.34,-3.44,-0.28,25.6,P0300
Volkswagen Taigun,2018,1817.8,71.1,14.0,89.4,34.06,21.7,24.53,19.7,P0171
Tata Altroz,2021,1737.0,64.4,35.0,96.1,33.06,0.52,-1.36,31.1,None
Toyota Innova Hycross,2023,1665.2,60.3,35.5,85.1,31.06,1.89,-2.29,32.3,None
Hyundai Venue,2016,2722.0,97.5,50.2,96.9,51.96,2.04,-1.59,29.7,None
Ford EcoSport,2020,2000.0,40.0,88.2,94.0,55.76,-2.39,-1.45,31.9,P2463
MG Astor,2021,2000.0,40.0,81.9,96.2,62.93,-3.81,1.62,20.1,P2463
Tata Altroz,2018,2599.2,84.0,80.1,91.0,43.68,-3.23,-2.02,24.0,P0300
Maruti Suzuki Baleno,2018,3294.1,120.5,24.1,94.8,62.13,1.77,1.9,18.1,None
Tata Nexon,2017,2654.5,93.1,51.2,88.4,50.86,-1.69,1.88,35.4,None
Kia Sonet,2016,2739.5,123.9,112.9,96.5,60.89,-3.44,1.58,31.2,P0300
Ford EcoSport,2024,1416.4,54.6,14.8,85.9,26.75,28.59,20.2,14.2,P0171
Hyundai Creta,2017,1773.1,65.1,44.2,86.6,34.13,2.36,-0.82,26.3,None
Tata Altroz,2017,3458.3,130.7,36.9,97.7,64.95,3.9,-1.7,23.9,None
Skoda Kushaq,2015,1403.4,40.0,83.2,88.8,26.35,-2.69,-0.75,31.7,P2463
BMW X5,2016,1131.1,46.5,12.5,88.6,21.48,-0.27,-0.55,9.1,None
Maruti Suzuki Ertiga,2018,3056.1,112.3,53.2,86.7,9.12,0.54,0.53,39.9,P0101
Ford EcoSport,2015,1580.4,50.6,20.2,97.0,30.08,-1.59,1.31,15.1,None
Hyundai Venue,2019,876.2,36.2,59.7,94.8,16.92,2.39,2.07,35.8,None
Renault Kiger,2018,1293.1,50.9,38.2,87.0,24.09,-1.34,-0.86,21.4,None
Ford EcoSport,2021,1302.0,47.1,35.5,97.4,24.83,3.26,-0.47,32.4,None
Toyota Fortuner,2024,1489.2,51.1,34.0,91.0,4.42,-0.24,1.13,30.4,P0101
MG Astor,2020,1482.0,40.0,96.6,95.0,27.95,1.72,0.72,25.3,P2463
Hyundai Alcazar,2016,2242.1,94.3,59.7,131.6,42.95,0.59,1.04,41.4,P0117
Mahindra Thar,2021,2445.9,92.7,12.9,98.0,47.26,-0.84,-0.05,12.3,None
Renault Kiger,2017,1960.7,68.9,84.7,88.6,37.68,-0.58,-0.25,19.7,P0300
Toyota Glanza,2021,2659.7,95.6,24.1,85.0,51.03,27.06,20.56,26.5,P0171
Renault Kiger,2021,1129.2,47.8,38.9,85.6,21.39,23.73,16.57,27.3,P0171
Mahindra XUV300,2023,3264.4,114.1,28.8,95.2,62.25,-3.27,2.09,18.0,None
Maruti Suzuki Alto,2021,1758.7,58.8,20.7,90.4,33.86,2.04,1.99,13.3,None
Audi Q5,2023,2000.0,40.0,87.4,88.1,45.69,-0.67,-0.89,27.3,P2463
Hyundai Venue,2022,2760.3,98.8,10.5,95.0,8.35,1.9,-0.2,18.4,P0101
Toyota Glanza,2017,1245.5,55.0,31.4,85.6,23.63,22.38,19.39,22.7,P0171
Hyundai Creta,2024,2120.7,85.1,16.9,90.9,40.05,-3.95,2.99,14.0,None
Kia Sonet,2022,2897.9,105.6,24.9,95.5,54.33,1.48,1.65,26.1,None
Hyundai Verna,2023,937.8,30.6,59.1,86.2,17.74,2.59,2.63,38.7,None
Hyundai Tucson,2021,2000.0,40.0,91.8,96.2,58.02,1.08,0.14,28.9,P2463
Renault Kwid,2015,1096.0,47.9,10.4,133.3,20.95,2.81,-2.12,8.3,P0117
Skoda Kushaq,2023,1581.0,63.8,26.2,119.4,30.5,2.98,1.8,17.5,P0117
Kia Carens,2024,1536.5,43.6,87.2,93.4,22.97,-2.97,2.31,32.6,P0300
Maruti Suzuki WagonR,2020,2981.1,115.5,57.0,95.3,56.13,-1.48,-1.8,42.8,None
Nissan Magnite,2024,2702.3,93.2,25.6,134.2,51.62,3.37,0.04,16.4,P0117
Honda Amaze,2017,1398.9,45.7,58.1,93.5,26.78,0.63,-1.75,43.4,None
Tata Tiago,2019,2322.9,75.9,68.1,90.9,42.19,2.18,0.87,13.0,P0300
Hyundai Alcazar,2023,2159.0,84.1,59.0,93.0,40.5,3.53,-1.49,39.6,None
MG Astor,2019,1017.3,47.5,58.0,94.6,19.69,-3.73,1.69,40.2,None
Jeep Compass,2015,2000.0,40.0,90.0,86.7,42.04,-3.68,1.31,23.1,P2463
Skoda Kushaq,2018,747.8,20.1,37.4,93.5,14.46,2.53,2.53,26.4,None
Mahindra Bolero,2019,3218.0,125.8,50.7,122.6,61.3,-3.92,-0.05,34.4,P0117
Honda Amaze,2021,1010.9,38.7,27.2,96.9,19.3,1.09,-0.89,19.2,None
Toyota Fortuner,2023,1814.9,61.1,34.6,93.3,34.4,-0.8,-0.79,21.4,None
Honda Amaze,2018,2828.1,101.0,17.2,86.3,54.14,25.66,18.28,23.3,P0171
Maruti Suzuki Vitara Brezza,2024,1018.1,42.4,41.3,89.5,19.12,2.23,-1.17,31.1,None
Hyundai Verna,2015,3409.8,136.0,50.0,87.8,64.06,2.53,-0.09,34.0,None
Audi Q5,2018,1648.7,56.4,43.1,90.4,30.85,3.76,1.14,29.2,None
Tata Nexon,2019,3321.2,117.8,29.9,86.9,62.66,3.37,1.13,19.1,None
Ford EcoSport,2015,2135.9,72.8,37.7,92.3,40.06,-0.52,1.15,31.7,None
Mahindra Thar,2015,3447.3,125.8,12.3,86.2,64.92,1.66,2.18,17.7,None
Tata Altroz,2023,2230.5,80.6,46.9,88.1,42.3,0.03,-2.79,29.3,None
Skoda Kushaq,2020,2842.9,104.1,28.8,91.3,54.07,-0.49,-1.17,29.2,None
Volkswagen Taigun,2020,1451.3,58.8,30.8,92.7,27.82,-0.51,2.37,25.1,None
MG Hector,2023,2519.2,101.4,43.6,88.3,48.24,-2.17,1.54,29.7,None
Skoda Slavia,2018,1222.6,46.4,54.2,89.2,22.89,3.45,0.34,29.1,None
Hyundai Alcazar,2019,1710.6,64.9,31.7,93.9,32.05,-1.36,-1.18,24.1,None
Tata Tiago,2020,2276.9,92.7,38.0,96.0,43.19,-0.36,1.18,22.3,None
Mahindra XUV700,2024,1745.2,63.6,48.0,94.9,33.17,-2.7,-2.95,26.5,None
Tata Harrier,2021,2191.3,73.3,44.4,87.6,41.72,-0.1,-2.79,36.8,None
Mahindra XUV700,2021,1550.4,51.1,37.6,91.5,30.25,29.61,18.62,21.2,P0171
Ford Endeavour,2021,964.3,39.7,25.4,97.8,18.87,0.84,1.24,15.9,None
Hyundai Tucson,2018,1783.7,73.3,41.4,90.7,33.86,-1.44,2.73,33.4,None
Tata Altroz,2023,1929.8,63.7,44.3,94.6,37.21,-0.22,0.36,28.1,None
Maruti Suzuki WagonR,2019,1260.8,46.7,37.1,98.0,24.1,1.34,-0.86,23.8,None
Maruti Suzuki Baleno,2024,2511.0,90.1,57.9,94.6,48.35,3.89,1.84,38.4,None
Maruti Suzuki Alto,2021,1248.7,52.0,22.2,94.5,23.95,2.37,2.37,14.7,None
Ford EcoSport,2017,941.7,37.3,45.8,97.4,18.61,0.27,0.86,36.6,None
Toyota Innova Hycross,2017,1043.3,38.7,57.8,91.1,19.57,2.98,2.33,34.3,None
Skoda Slavia,2021,2000.0,40.0,82.1,94.8,44.65,0.06,0.25,21.5,P2463
Toyota Innova Hycross,2016,1401.0,51.1,10.6,92.0,27.39,-0.33,1.18,9.7,None
Maruti Suzuki Dzire,2015,3140.3,125.8,13.9,96.4,59.57,27.02,24.32,9.3,P0171
Hyundai Venue,2022,1263.0,44.6,15.0,85.6,23.83,2.28,-0.38,18.1,None
Mahindra Bolero,2024,2923.6,115.1,24.7,88.9,54.79,-2.24,-1.94,21.1,None
Tata Altroz,2024,2171.1,81.2,25.0,96.0,41.62,-1.73,2.41,25.0,None
Toyota Innova Hycross,2015,2874.2,116.4,23.9,92.5,54.68,2.34,0.23,22.9,None
Jeep Compass,2019,1996.6,70.9,59.4,94.5,37.84,0.34,-0.8,34.2,None
Volkswagen Taigun,2023,3204.2,123.9,42.8,96.7,60.47,2.99,1.35,28.8,None
Mahindra Marazzo,2021,2550.5,89.2,14.9,90.1,49.17,-2.48,1.46,13.6,None
Kia Carens,2024,1350.3,53.6,38.4,95.6,25.99,1.21,0.63,33.9,None
Hyundai Venue,2017,2421.6,85.2,56.1,89.5,45.74,-3.25,1.68,38.7,None
Tata Sierra,2021,2457.5,88.5,31.6,91.1,7.54,0.78,-1.82,20.1,P0101
Tata Safari,2019,2000.0,40.0,91.5,85.8,54.48,-2.69,1.55,39.0,P2463
Hyundai Verna,2019,1497.3,59.7,24.7,90.8,28.89,-3.32,-2.06,21.2,None
Toyota Glanza,2021,863.8,32.9,38.9,87.1,16.95,3.46,1.57,22.9,None
Toyota Glanza,2024,2943.5,112.1,15.0,86.7,8.8,3.37,-0.32,10.3,P0101
Skoda Slavia,2016,2058.8,79.6,14.4,90.1,38.55,3.05,-2.2,17.8,None
Honda City,2023,3023.9,107.1,21.2,91.8,56.96,0.21,1.47,15.4,None
Hyundai i20,2019,1980.4,79.9,58.7,89.3,37.57,1.49,1.69,42.3,None
Toyota Fortuner,2023,2361.4,88.8,71.4,89.0,42.44,0.53,0.38,30.0,P0300
Toyota Glanza,2023,2208.4,80.6,47.1,87.2,42.59,-1.73,-1.83,26.5,None
Tata Harrier,2015,1504.3,55.5,56.2,89.7,29.12,0.35,-2.5,35.1,None
MG Hector,2023,2770.2,110.1,58.2,136.9,53.34,0.97,0.98,33.9,P0117
Renault Kiger,2022,888.6,24.9,41.8,86.1,17.35,-2.13,-2.42,25.7,None
Tata Tiago,2020,2636.1,100.6,47.9,87.1,50.6,23.5,15.39,35.2,P0171
Renault Kiger,2022,2000.0,40.0,81.3,87.7,52.85,0.44,-0.01,25.0,P2463
Tata Tigor,2023,3063.3,121.1,23.6,92.6,58.14,0.62,1.2,25.8,None
Hyundai Venue,2024,686.2,43.2,97.4,94.5,22.88,-3.23,-0.55,28.3,P0300
Mahindra Bolero,2015,1281.8,44.0,32.9,85.6,23.72,1.06,-2.56,20.5,None
Skoda Kushaq,2023,3176.9,118.2,58.0,94.3,59.59,-2.54,1.13,43.3,None
Audi Q5,2016,1467.9,47.7,26.8,95.9,4.57,-2.18,-2.24,19.9,P0101
Nissan Magnite,2020,1645.7,58.7,19.3,93.4,30.57,-0.56,-0.97,19.1,None
Hyundai Verna,2021,3387.6,122.0,55.4,85.9,65.12,-2.84,1.48,39.8,None
Kia Seltos,2018,785.5,31.9,55.7,91.0,15.09,-0.9,-2.11,41.4,None
BMW X5,2024,1143.7,41.8,54.7,92.6,21.41,-2.23,-2.59,39.4,None
Ford EcoSport,2016,900.1,36.5,35.1,93.6,17.66,1.06,-1.98,21.5,None
Toyota Innova Hycross,2021,2786.9,103.4,17.0,92.0,52.23,-3.31,2.24,18.5,None
Maruti Suzuki Baleno,2024,1152.7,44.1,48.3,91.8,21.43,-1.48,-2.48,33.9,None
Toyota Glanza,2018,783.1,33.2,35.3,92.1,14.83,0.92,0.74,26.2,None
Audi Q5,2020,3315.1,122.7,44.3,91.0,62.26,0.27,-2.71,27.9,None
Tata Nexon,2018,1505.8,56.8,44.2,86.2,28.29,1.49,-2.16,27.6,None
Mercedes-Benz GLC,2024,2115.4,89.6,19.9,93.7,40.76,0.51,-2.62,23.9,None
Ford Endeavour,2022,2899.7,115.5,19.9,87.8,8.6,-0.1,-0.44,20.3,P0101
Honda Amaze,2020,1989.7,70.0,29.7,86.3,37.45,22.56,20.89,22.8,P0171
Maruti Suzuki Swift,2019,1583.4,58.6,44.5,96.6,29.79,19.31,20.22,36.3,P0171
Tata Punch,2018,1187.1,46.6,48.0,95.4,22.88,-2.39,-0.8,27.7,None
Maruti Suzuki Alto,2016,1778.0,77.1,25.1,88.4,34.22,0.74,1.23,17.5,None
Maruti Suzuki Alto,2022,1426.5,55.4,43.9,90.8,27.59,2.47,2.32,26.3,None
Renault Kwid,2016,3160.8,122.4,18.5,90.0,60.77,-3.55,-1.94,12.1,None
Tata Nexon,2021,2991.0,122.4,44.0,87.3,56.8,20.44,21.62,25.5,P0171
Honda Amaze,2024,2935.2,134.1,85.3,92.9,64.14,1.62,-1.8,35.3,P0300
Toyota Innova Hycross,2018,1729.0,56.9,41.0,86.7,32.42,3.12,-1.7,30.3,None
Mahindra Marazzo,2020,1197.2,40.0,96.0,89.8,23.02,0.87,0.95,26.6,P2463
Tata Tigor,2023,1143.0,41.1,22.9,89.9,21.53,3.43,-2.81,25.6,None
Toyota Fortuner,2021,1896.7,76.4,18.8,87.9,35.34,25.09,15.19,18.1,P0171
Maruti Suzuki Alto,2019,2978.8,112.5,47.3,94.3,56.43,28.11,23.92,29.3,P0171
Volkswagen Taigun,2022,2608.0,94.6,28.6,91.1,49.49,2.48,1.1,29.1,None
Mahindra Thar,2018,2294.5,94.7,54.0,135.8,43.14,1.34,2.36,39.6,P0117
Skoda Kushaq,2021,2410.9,81.3,90.2,96.2,37.69,-3.77,-1.73,34.7,P0300
Hyundai i20,2023,914.4,35.5,12.7,85.5,2.85,3.68,-1.45,9.4,P0101
Maruti Suzuki Ertiga,2022,2623.3,109.5,23.3,96.5,50.37,1.64,1.94,20.1,None
BMW X5,2019,1572.4,69.6,69.2,95.0,36.7,0.43,-1.93,18.1,P0300
Mahindra Thar,2022,2881.2,113.7,13.4,85.4,8.5,3.4,2.72,18.0,P0101
Skoda Kushaq,2018,1141.3,40.4,14.1,90.0,21.15,2.31,-0.13,12.0,None
Renault Kwid,2022,2572.7,98.6,28.0,93.5,48.95,1.61,1.86,22.2,None
Hyundai Verna,2021,705.8,29.4,17.9,92.3,12.83,-1.77,2.96,15.0,None
Maruti Suzuki Baleno,2015,2511.5,94.4,44.9,90.9,7.67,0.02,-1.6,26.2,P0101
Maruti Suzuki Dzire,2015,3074.5,116.9,51.3,138.5,58.47,2.32,-1.77,30.7,P0117
Kia Seltos,2015,917.7,43.7,20.5,95.9,2.94,-2.19,1.47,23.8,P0101
Volkswagen Taigun,2016,1276.0,42.8,59.3,88.3,24.8,-2.84,-2.14,44.6,None
Hyundai i20,2023,2438.2,88.9,16.5,94.5,46.4,3.72,-0.66,12.8,None
Toyota Glanza,2022,3380.4,133.5,23.1,90.8,64.62,-2.54,-2.94,15.4,None
Audi Q5,2021,1265.9,46.7,12.4,96.0,3.8,-0.71,0.81,15.8,P0101
Tata Tigor,2015,2797.0,109.1,41.8,138.0,53.37,3.23,0.67,32.9,P0117
Hyundai Tucson,2022,2000.0,40.0,98.5,90.2,63.89,3.6,-0.81,25.5,P2463
Hyundai i20,2021,2000.0,40.0,98.7,88.0,55.98,-2.68,0.82,18.1,P2463
Ford EcoSport,2016,2730.7,103.1,87.8,92.8,55.81,-2.12,-2.74,30.9,P0300
Hyundai i20,2017,1559.6,59.0,16.5,92.9,29.77,3.96,-0.22,12.6,None
Honda Amaze,2020,1215.3,41.7,23.1,89.1,22.58,3.0,0.54,13.8,None
Honda City,2020,1121.2,41.2,14.5,91.6,20.86,-1.29,1.1,18.4,None
Honda City,2022,2531.9,89.5,33.0,92.4,47.61,0.69,2.14,23.2,None
Tata Nexon,2023,3264.9,126.7,10.7,89.5,62.01,2.79,2.93,11.3,None
Honda Amaze,2015,2959.3,115.7,18.0,92.9,55.65,2.34,0.48,21.2,None
Skoda Slavia,2015,2000.0,40.0,86.5,96.0,64.15,-1.06,-2.89,11.3,P2463
Ford EcoSport,2024,3032.9,114.2,34.8,87.8,57.42,-0.69,-0.42,22.5,None
Hyundai Creta,2021,2166.7,91.7,19.7,97.6,41.76,2.19,-2.31,18.5,None
Jeep Compass,2015,947.4,37.6,20.0,91.5,17.29,-2.41,-0.16,18.0,None
Tata Tiago,2016,3059.2,118.8,20.5,89.1,57.36,-0.99,-0.23,23.5,None
Jeep Compass,2021,1280.3,40.0,99.5,92.1,24.65,-1.27,-2.31,32.8,P2463
Maruti Suzuki Baleno,2019,2491.1,97.5,27.1,88.6,47.45,18.02,15.2,27.6,P0171
Tata Safari,2021,1049.6,43.7,39.7,86.9,19.75,3.27,-0.82,23.3,None
Maruti Suzuki Baleno,2015,2523.1,101.6,104.3,96.0,52.09,1.8,1.23,42.2,P0300
Renault Kwid,2016,2000.0,40.0,95.6,92.1,51.78,-1.99,0.5,23.1,P2463
Tata Tiago,2020,981.3,46.8,87.3,88.5,26.53,2.35,-0.15,34.2,P0300
Maruti Suzuki Swift,2015,3339.6,135.8,31.1,137.9,63.46,-1.76,2.67,27.2,P0117
Maruti Suzuki Ertiga,2020,2335.1,79.4,45.0,123.0,45.13,0.34,2.46,32.5,P0117
Skoda Kushaq,2023,2031.4,83.4,43.2,95.1,38.0,-1.55,1.01,26.6,None
Tata Harrier,2024,1248.4,40.0,91.9,87.5,23.49,2.76,1.67,17.8,P2463
Hyundai Tucson,2019,1886.7,64.0,48.0,87.5,36.57,2.25,-2.47,32.8,None
Mahindra Marazzo,2018,1217.1,44.5,41.3,90.3,22.9,20.28,17.91,23.2,P0171
Tata Sierra,2019,2123.2,88.6,29.1,89.6,40.67,-0.9,-1.49,24.8,None
Maruti Suzuki Alto,2021,1610.1,52.5,10.3,87.1,30.35,-2.39,-2.5,10.4,None
Hyundai i20,2015,1897.8,63.4,13.4,91.6,35.95,-3.15,2.51,18.7,None
Tata Sierra,2020,1170.4,41.9,59.1,91.5,22.37,1.08,0.06,32.0,None
Kia Carens,2018,3001.7,105.5,38.1,86.0,56.66,-3.7,0.73,30.0,None
Kia Carens,2018,1157.6,38.7,93.1,91.1,22.37,-1.93,2.16,28.4,P2463
Honda City,2019,3078.4,112.7,24.8,89.9,57.85,-2.13,0.53,16.3,None
Tata Punch,2016,769.9,25.7,43.5,88.2,14.22,-3.61,0.5,27.7,None
Maruti Suzuki Celerio,2021,2000.0,40.0,90.4,90.6,42.99,-3.03,1.35,31.0,P2463
Tata Nexon,2016,3146.2,119.5,28.0,94.9,60.39,0.27,1.29,17.8,None
Honda Amaze,2019,2482.5,87.3,26.4,95.0,47.23,-2.86,-1.14,23.7,None
BMW X5,2018,3214.1,116.4,51.1,94.5,61.24,3.72,-2.28,35.3,None
MG Astor,2015,882.2,40.4,44.3,92.1,16.43,-3.58,-0.41,25.8,None
Tata Punch,2024,1094.4,43.5,42.1,95.1,3.29,-3.72,0.89,24.3,P0101
MG Hector,2019,1858.0,65.0,14.9,95.2,35.2,3.47,2.55,21.6,None
Toyota Fortuner,2016,2470.1,84.8,53.7,87.2,47.13,-0.19,1.32,35.2,None
Hyundai Verna,2023,1602.7,40.0,98.8,95.2,31.09,-3.04,-2.04,22.2,P2463
Skoda Kushaq,2020,2000.0,40.0,87.3,91.9,46.93,2.11,-0.33,35.4,P2463
Tata Punch,2016,1779.2,74.4,58.6,94.2,34.33,-2.09,-1.46,41.1,None
Audi Q5,2020,2007.0,72.8,18.4,86.6,38.53,-3.53,-2.69,17.8,None
Tata Punch,2023,1104.8,47.6,45.8,97.8,20.26,-1.34,0.1,26.1,None
Tata Tigor,2020,2903.3,116.9,54.8,95.7,8.56,2.17,0.44,39.5,P0101
Tata Punch,2021,1397.6,43.2,28.8,87.4,25.82,-3.28,-0.42,21.0,None
BMW X5,2018,2672.2,100.4,46.1,88.8,50.9,1.66,2.85,25.6,None
MG Hector,2023,2067.2,73.2,22.0,90.6,38.86,2.87,1.77,20.0,None
Honda City,2020,2250.9,93.4,30.5,87.9,42.15,-0.18,2.33,21.5,None
Mahindra Bolero,2024,1549.2,55.5,46.5,93.6,28.99,3.88,2.27,35.7,None
Tata Punch,2018,3053.0,115.6,50.3,121.7,57.68,-1.55,-1.76,30.9,P0117
Honda Amaze,2020,1060.5,50.1,52.7,92.9,19.41,-3.42,2.25,40.6,None
BMW X5,2021,2949.7,118.0,56.9,91.1,56.18,-2.46,1.93,40.2,None
Nissan Magnite,2021,2000.0,40.0,93.3,94.0,46.79,3.61,-1.41,27.5,P2463
Hyundai Creta,2016,3120.5,112.4,11.2,97.5,59.96,-2.36,-2.3,18.4,None
Maruti Suzuki Swift,2017,2035.1,74.2,27.8,98.0,38.16,0.3,-0.31,18.4,None
Tata Nexon,2019,3111.4,127.3,70.0,94.6,65.82,-2.84,2.6,17.9,P0300
Nissan Magnite,2018,1509.8,66.4,24.7,96.7,28.93,-2.84,-2.31,19.8,None
Hyundai Creta,2024,2609.2,97.8,33.9,88.2,8.0,3.39,-2.21,22.0,P0101
Tata Punch,2023,763.2,32.2,40.6,88.4,15.11,3.65,-1.28,33.0,None
Maruti Suzuki Ertiga,2015,2701.4,95.7,32.0,93.6,51.76,-0.36,-0.46,26.1,None
Maruti Suzuki Dzire,2018,1452.0,52.7,29.0,87.7,26.92,3.51,-0.49,22.6,None
Maruti Suzuki Ertiga,2020,1868.7,77.4,12.1,89.4,35.26,-3.73,2.6,10.9,None
Volkswagen Taigun,2022,2000.0,40.0,91.2,90.8,59.65,-3.07,2.4,29.2,P2463
Toyota Innova Hycross,2024,2221.4,79.5,59.8,124.5,42.91,2.35,-2.22,36.7,P0117
Ford Endeavour,2023,1878.7,80.0,59.5,87.4,35.68,1.08,-0.2,39.2,None
Hyundai Creta,2016,2971.5,111.8,27.3,87.0,56.67,-3.09,0.88,21.2,None
Mahindra XUV700,2020,1544.2,61.6,30.7,93.0,4.68,-2.66,1.73,19.0,P0101
Tata Altroz,2024,1639.7,60.8,37.7,90.6,31.21,2.57,-2.25,30.1,None
Mahindra XUV700,2017,1976.9,66.0,28.1,95.4,37.19,3.71,-0.1,24.3,None
Maruti Suzuki Baleno,2019,1978.5,74.2,51.5,93.4,37.44,29.14,19.59,33.5,P0171
Renault Kiger,2018,2543.3,94.1,35.7,92.3,7.7,-0.42,1.71,30.4,P0101
Hyundai Tucson,2017,796.8,35.7,28.7,87.2,15.16,26.81,24.41,27.4,P0171
Tata Punch,2019,3198.4,117.4,39.6,94.5,60.86,1.91,1.28,28.1,None
Ford EcoSport,2015,3339.3,123.2,17.4,88.2,63.11,3.66,0.86,20.6,None
Mahindra XUV700,2024,1258.1,40.0,97.7,88.7,23.19,-0.38,-0.08,31.4,P2463
Ford EcoSport,2015,1600.5,57.6,16.8,95.0,4.71,3.25,1.22,12.3,P0101
Ford EcoSport,2017,2838.5,117.8,52.2,85.6,54.58,23.73,24.97,36.7,P0171
Mahindra XUV700,2017,1129.6,48.8,12.7,86.2,20.87,1.55,-0.83,18.1,None
MG Astor,2024,2638.4,93.6,58.7,98.0,49.54,3.39,-1.49,31.5,None
Ford EcoSport,2023,2811.1,114.4,48.0,137.3,52.68,1.59,2.27,35.0,P0117
Maruti Suzuki Ertiga,2021,2000.0,40.0,87.9,88.8,59.28,-1.52,-2.95,17.5,P2463
Toyota Innova Hycross,2020,3278.6,127.8,32.6,88.2,61.57,-0.25,-2.84,29.0,None
Audi Q5,2021,1694.1,56.9,32.2,91.9,31.76,-2.6,0.78,21.3,None
Maruti Suzuki Swift,2017,1597.6,55.9,25.8,97.3,29.94,-0.8,-2.17,24.9,None
Maruti Suzuki WagonR,2017,2876.8,99.3,23.7,96.6,53.91,-3.4,-2.1,18.9,None
Hyundai i20,2019,1065.3,35.6,38.0,96.0,19.75,2.27,0.0,32.0,None
Hyundai i20,2024,2915.9,106.7,21.1,85.7,55.73,0.49,0.79,23.4,None
Mahindra Scorpio-N,2015,2478.3,91.5,25.6,87.6,46.71,19.07,17.62,25.5,P0171
Kia Sonet,2023,1525.9,60.8,11.6,93.8,28.98,3.66,-1.58,19.6,None
MG Astor,2022,2523.1,101.0,10.1,87.9,48.5,-1.23,-0.88,7.4,None
Tata Sierra,2018,2754.8,100.1,52.2,96.3,52.96,2.57,0.46,40.1,None
Renault Kwid,2018,1313.6,53.1,51.7,96.4,25.42,0.4,0.47,37.7,None
Mahindra Thar,2020,3486.9,122.8,20.6,95.6,67.03,2.76,2.68,20.2,None
MG Astor,2019,1342.7,54.7,54.8,97.3,24.87,-1.98,-2.49,35.2,None
Toyota Fortuner,2021,1277.5,42.2,82.3,86.1,16.29,2.5,-0.53,24.6,P0300
Volkswagen Taigun,2015,1168.2,53.1,66.6,94.6,23.91,-0.26,-0.29,14.8,P0300
Tata Nexon,2016,1804.2,49.0,56.9,96.8,26.62,-1.93,1.0,19.5,P0300
Mahindra Marazzo,2020,1537.1,64.4,55.9,89.7,28.77,-3.5,-1.03,36.4,None
Tata Sierra,2022,838.6,39.7,24.6,90.6,16.54,-3.38,-2.53,26.4,None
Maruti Suzuki Ertiga,2018,917.7,28.5,24.0,93.3,17.55,-0.56,-1.05,15.3,None
Tata Tigor,2019,1543.8,40.0,81.1,89.4,28.77,3.36,1.98,31.6,P2463
Tata Altroz,2017,2672.5,103.7,18.2,91.6,50.46,-1.23,-2.74,20.5,None
Tata Tiago,2021,3283.5,116.0,23.9,96.9,62.34,1.79,-1.41,17.0,None
Skoda Slavia,2023,2225.7,91.0,16.8,90.8,43.01,-3.14,-2.97,15.5,None
Ford Endeavour,2017,2301.1,88.6,30.5,86.2,44.22,0.92,-0.91,22.0,None
Maruti Suzuki Celerio,2015,1432.5,52.9,34.7,94.8,27.7,3.43,0.08,19.4,None
Mahindra XUV300,2016,2961.6,117.0,82.1,91.1,61.03,-3.06,2.51,32.0,P0300
Honda City,2019,2960.6,117.0,15.4,90.3,55.8,3.23,-1.38,21.0,None
Mercedes-Benz GLC,2015,3200.1,114.5,45.0,92.1,60.29,19.6,20.24,35.8,P0171
Mahindra Marazzo,2021,1666.7,58.5,25.0,89.2,31.82,-1.8,-1.63,23.2,None
